id	source	abbreviation	unit	concept_id_omop_grouped	concept_name
2041	LABfi	s-kerulo	g/l	3022756	Ceruloplasmin [Mass/volume] in Serum or Plasma
20410	LABfi_HUS	b-hlalaaj	NA	NA	NA
20411	LABfi_HUS	pt-esopais	NA	NA	NA
20412	LABfi_HUS	s-fx11ryh	NA	NA	NA
20413	LABfi_HUS	s-fx13ryh	NA	NA	NA
20415	LABfi_HUS	s-fx16ryh	NA	NA	NA
20416	LABfi_HUS	e-rdw-sd	NA	3002385	Erythrocyte distribution width [Ratio]
20417	LABfi_HUS	s-fx12ryh	NA	NA	NA
20419	LABfi_HUS	pt-aiv-pet	NA	NA	NA
2042	LABfi	pt-keve-vl	Lomake	NA	NA
20420	LABfi_HUS	pt-syd-pet	NA	NA	NA
20422	LABfi_HUS	s-jausave	NA	NA	NA
20423	LABfi_HUS	s-kulpiie	NA	NA	NA
20424	LABfi_HUS	s-nokkone	NA	NA	NA
20425	LABfi_HUS	-cdt	NA	3025059	Transferrin.carbohydrate deficient [Mass/volume] in Serum or Plasma
20426	LABfi_HUS	-transf	NA	3004789	Transferrin [Mass/volume] in Serum or Plasma
20428	LABfi_HUS	pt-fnab	NA	NA	NA
20429	LABfi_HUS	s-ro214e	NA	NA	NA
2043	LABfi	pt-kevekod	Lomake	NA	NA
20430	LABfi_HUS	s-teee	NA	NA	NA
20431	LABfi_HUS	s-persime	NA	NA	NA
20434	LABfi_HUS	s-sardiie	NA	NA	NA
20435	LABfi_HUS	s-surtoue	NA	NA	NA
20436	LABfi_HUS	s-fx29ryh	NA	NA	NA
20437	LABfi_HUS	s-lehsale	NA	NA	NA
20438	LABfi_HUS	s-saarnie	NA	NA	NA
20439	LABfi_HUS	ex-ecp-o	NA	NA	NA
2044	LABfi_HUS	du-17kgs	NA	NA	NA
2044	LABfi_TMP	du-17kgs	umol	NA	NA
20440	LABfi_HUS	s-tragane	NA	NA	NA
20441	LABfi_HUS	s-ex73ryh	NA	NA	NA
20443	LABfi_HUS	pt-konsun2	NA	NA	NA
20444	LABfi_HUS	pt-konsun3	NA	NA	NA
20445	LABfi_HUS	s-kikhere	NA	NA	NA
20446	LABfi_HUS	s-puuvsie	NA	NA	NA
20447	LABfi_HUS	s-fx14ryh	NA	NA	NA
20449	LABfi_HUS	s-tygl-va	NA	NA	NA
20450	LABfi_HUS	s-iga-puut	NA	NA	NA
20451	LABfi_HUS	s-leukcdc	NA	NA	NA
20452	LABfi_HUS	s-leuksp	NA	NA	NA
20453	LABfi_HUS	s-leuklk1	NA	NA	NA
20454	LABfi_HUS	s-leuklk2	NA	NA	NA
20455	LABfi_HUS	s-leukll1	NA	NA	NA
20456	LABfi_HUS	s-leukll2	NA	NA	NA
20457	LABfi_HUS	s-iivae	NA	NA	NA
20458	LABfi_HUS	s-fx23ryh	NA	NA	NA
20459	LABfi_HUS	b-hpa-15	NA	NA	NA
2046	LABfi_HUS	du-17ks	NA	NA	NA
2046	LABfi_TMP	du-17ks	umol	NA	NA
20461	LABfi_HUS	pt-aktig-p	NA	NA	NA
20462	LABfi_HUS	s-hbsagct	NA	NA	NA
20464	LABfi_HUS	b-sekvy-d	NA	NA	NA
20465	LABfi_HUS	-lisämak	NA	NA	NA
20466	LABfi_HUS	ly-tbspota	NA	NA	NA
20466	LABfi_TMP	ly-tbspota	sp/E6lym	NA	NA
20467	LABfi_HUS	ly-tbspotb	NA	NA	NA
20467	LABfi_TMP	ly-tbspotb	sp/E6lym	NA	NA
20468	LABfi_HUS	ly-tbspppd	NA	NA	NA
20468	LABfi_TMP	ly-tbspppd	sp/E6lym	NA	NA
20469	LABfi_HUS	s-fx9ryh	NA	NA	NA
20469	LABfi_TMP	tb1	IU/ml	40766800	Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells [Units/volume] corrected for background in Blood
20470	LABfi_TMP	tb2	IU/ml	36304997	Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ and CD8+ T-cells [Units/volume] in Blood
20471	LABfi_HUS	s-chlorhe	NA	NA	NA
20472	LABfi_HUS	b-vkorc1	NA	NA	NA
20473	LABfi_HUS	b-cyp2c9	NA	NA	NA
20474	LABfi_HUS	dna-ex-p	NA	NA	NA
20476	LABfi_HUS	p-haptog	NA	3012336	Haptoglobin [Mass/volume] in Serum or Plasma
20477	LABfi_HUS	b-brcasml1	NA	NA	NA
20478	LABfi_HUS	b-brcasml2	NA	NA	NA
20479	LABfi_HUS	u-osmole	NA	3026782	Osmolality of Urine
20480	LABfi_HUS	s-punkame	NA	NA	NA
20481	LABfi_HUS	s-tx1ryh	NA	NA	NA
20482	LABfi_HUS	b-varfa	NA	NA	NA
20484	LABfi_HUS	pt-vaattee	NA	NA	NA
20485	LABfi_HUS	ts-td-d	NA	NA	NA
20487	LABfi_HUS	b-mks1-d	NA	NA	NA
20488	LABfi_HUS	ts-mks1-d	NA	NA	NA
20489	LABfi_HUS	b-hyls1-d	NA	NA	NA
20490	LABfi_HUS	ts-hyls1-d	NA	NA	NA
20492	LABfi_HUS	s-pappce	NA	NA	NA
20493	LABfi_HUS	s-leherae	NA	NA	NA
20494	LABfi_HUS	t-gp v	NA	NA	NA
20495	LABfi_HUS	s-f296e	NA	NA	NA
20497	LABfi_HUS	-hhpvdna	NA	NA	NA
20497	LABfi_TKU	hhpvdna	NA	NA	NA
20498	LABfi_HUS	ab-o2sat3	NA	NA	NA
20499	LABfi_HUS	s-grelabe	NA	NA	NA
205	LABfi_TMP	du-tilavu	ml	NA	NA
2050	LABfi	pt-keuva	Lomake	NA	NA
20500	LABfi_HUS	s-tulimue	NA	NA	NA
20501	LABfi_HUS	s-daphnie	NA	NA	NA
20503	LABfi_HUS	u-kr/krea	NA	NA	NA
20503	LABfi_TKU	u-kr/krea	NA	NA	NA
20504	LABfi_HUS	s-stentae	NA	NA	NA
20505	LABfi_HUS	s-stentbe	NA	NA	NA
20506	LABfi_HUS	s-stentce	NA	NA	NA
20507	LABfi_HUS	s-heikaue	NA	NA	NA
20508	LABfi_HUS	s-fx19ryh	NA	NA	NA
20509	LABfi_HUS	pt-hajukyn	NA	NA	NA
2051	LABfi	pt-pmaxex	Lomake	NA	NA
20510	LABfi_HUS	s-fx17ryh	NA	NA	NA
20512	LABfi_HUS	d-kardab	NA	NA	NA
20513	LABfi_HUS	d-tpha	NA	NA	NA
20515	LABfi_HUS	s-maksaab	NA	NA	NA
20516	LABfi_HUS	s-pdhab-o	NA	NA	NA
20517	LABfi_HUS	s-lkmab-o	NA	NA	NA
20518	LABfi_HUS	s-lc1ab-o	NA	NA	NA
20519	LABfi_HUS	s-slaab-o	NA	NA	NA
2052	LABfi	pt-pmaxin	Lomake	NA	NA
20520	LABfi_HUS	s-gd1aabg	NA	NA	NA
20521	LABfi_HUS	s-gd1aabm	NA	NA	NA
20522	LABfi_HUS	s-gq1babg	NA	NA	NA
20523	LABfi_HUS	s-gq1babm	NA	NA	NA
20524	LABfi_HUS	u-levyep	NA	3029879	Epithelial cells.squamous [#/volume] in Urine by Automated count
20525	LABfi_HUS	u-pienep	NA	3030306	Epithelial cells.non-squamous [#/volume] in Urine by Automated count
20526	LABfi_HUS	p-apot	NA	NA	NA
20527	LABfi_TMP	s-aqp4ab	indeksi	NA	NA
20528	LABfi_HUS	d-hiv1nh	NA	NA	NA
20529	LABfi_HUS	d-hbvnh	NA	NA	NA
2053	LABfi	f-enve-o	Lomake	NA	NA
20530	LABfi_HUS	d-hcvnh	NA	NA	NA
20531	LABfi_HUS	pt-papalbc	NA	NA	NA
20532	LABfi_HUS	b-brca-d	NA	NA	NA
20533	LABfi_HUS	ts-brca-d	NA	NA	NA
20534	LABfi_HUS	b-brcay-d	NA	NA	NA
20535	LABfi_HUS	s-lammaie	NA	NA	NA
20536	LABfi_HUS	-h-ind	NA	3052851	Hemolysis interference index of Serum or Plasma
20537	LABfi_HUS	-l-ind	NA	3051611	Lipemic interference index of Serum or Plasma
20538	LABfi_HUS	-i-ind	NA	3051651	Icteric interference index of Serum or Plasma
20539	LABfi_HUS	p-urarasb	NA	NA	NA
2054	LABfi	s-kinid	umol/l	NA	NA
20540	LABfi_HUS	pt-meg-etj	NA	NA	NA
20542	LABfi_HUS	se-virts-o	NA	NA	NA
20543	LABfi_HUS	-transex	NA	NA	NA
20547	LABfi_TMP	b-lyimsup	ng/ml	NA	NA
2055	LABfi	sy-kide-o	Lomake	3050238	Crystals [Presence] in Synovial fluid by Light microscopy
20553	LABfi_HUS	s-kyyhkyg	NA	NA	NA
20554	LABfi_HUS	s-papukag	NA	NA	NA
20555	LABfi_HUS	f-cldity	NA	NA	NA
20557	LABfi_HUS	s-fgf23	NA	NA	NA
20559	LABfi_HUS	s-qfevjt	NA	NA	NA
2056	LABfi	bi-kivi	Lomake	NA	NA
20561	LABfi_HUS	-imm-ong	NA	NA	NA
20562	LABfi_HUS	b-trmulti	NA	NA	NA
20563	LABfi_HUS	b-ristoh	NA	NA	NA
20564	LABfi_HUS	b-adp	NA	NA	NA
20565	LABfi_HUS	b-aspi	NA	NA	NA
20566	LABfi_HUS	b-trap	NA	NA	NA
20567	LABfi_HUS	u-ominp-h	NA	3019150	Specific gravity of Urine by Refractometry
2057	LABfi	gi-kivi	Lomake	NA	NA
20570	LABfi_HUS	pt-notto-y	NA	NA	NA
20577	LABfi_HUS	p-fxiii.	NA	NA	NA
20579	LABfi_HUS	p-vwfrco.	NA	NA	NA
2058	LABfi	u-kivi	Lomake	NA	NA
20580	LABfi_HUS	pt-rr-pa1	NA	NA	NA
20581	LABfi_HUS	vekapak1	NA	NA	NA
20582	LABfi_HUS	du-uporf1	NA	NA	NA
20583	LABfi_HUS	du-uporf3	NA	NA	NA
20584	LABfi_HUS	du-kporf1	NA	NA	NA
20585	LABfi_HUS	du-kporf3	NA	NA	NA
20586	LABfi_HUS	u-uporf 1	NA	NA	NA
20587	LABfi_HUS	u-uporf 3	NA	NA	NA
20588	LABfi_HUS	u-kporf 1	NA	NA	NA
20589	LABfi_HUS	u-kporf 3	NA	NA	NA
2059	LABfi	-chtrvi	Lomake	NA	NA
20590	LABfi_HUS	s-raab	NA	NA	NA
20593	LABfi_HUS	verenkuva	NA	NA	NA
20596	LABfi_HUS	mb-hblask	NA	NA	NA
20597	LABfi_HUS	ab-hblask	NA	3002173	Hemoglobin [Mass/volume] in Arterial blood
20598	LABfi_HUS	vb-hblask	NA	3004119	Hemoglobin [Mass/volume] in Venous blood
20599	LABfi_HUS	cb-hblask	NA	3006184	Hemoglobin [Mass/volume] in Capillary blood
206	LABfi_TMP	du-tilavu	ml	3012565	Volume of 24 hour Urine
2060	LABfi	s-chlaab	Lomake	NA	NA
2060	LABfi_TMP	s-ctr-ab	NA	NA	NA
20600	LABfi_HUS	ub-hblask	NA	3041041	Hemoglobin [Mass/volume] in Cord blood
20600	LABfi_TKU	b-fetalrh	NA	NA	NA
20602	LABfi_HUS	s-fx25ryh	NA	NA	NA
20602	LABfi_TKU	t-näytkäs	NA	NA	NA
20602	LABfi_TMP	näytkästr	NA	NA	NA
20602	LABfi_TMP	t-näytkäs	NA	NA	NA
20603	LABfi_HUS	s-fx73ryh	NA	NA	NA
20603	LABfi_TKU	päiv	NA	NA	NA
20603	LABfi_TMP	päiv	NA	NA	NA
20604	LABfi_HUS	p-aptt.	NA	3018677	aPTT in Platelet poor plasma by Coagulation assay
20604	LABfi_TMP	b-aboimm	Lausunto	NA	NA
20605	LABfi_HUS	p-fibr.	NA	3016407	Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay
20605	LABfi_TKU	t-aggr	NA	NA	NA
20605	LABfi_TMP	b-aggr	NA	NA	NA
20605	LABfi_TMP	t-aggr	NA	NA	NA
20606	LABfi_TKU	sprv-neula	NA	NA	NA
20606	LABfi_TMP	membrgp	NA	NA	NA
20606	LABfi_TMP	memrgp	NA	NA	NA
20607	LABfi_HUS	s-vlseabg	NA	NA	NA
20607	LABfi_TKU	s-hepvase	NA	NA	NA
20607	LABfi_TMP	s-hepvase	NA	NA	NA
20608	LABfi_HUS	s-vlseabm	NA	NA	NA
20608	LABfi_TKU	s-hepvava	NA	NA	NA
20608	LABfi_TMP	s-hepvava	NA	NA	NA
20609	LABfi_HUS	fp-mabi-la	NA	NA	NA
20609	LABfi_TMP	p-larvvva	NA	3019174	dRVVT (LA screen)
2061	LABfi	pt-klr-et	Lomake	NA	NA
20610	LABfi_HUS	fp-mabi-su	NA	NA	NA
20610	LABfi_TMP	p-laaptva	NA	3044009	aPTT.lupus sensitive (LA screen)
20611	LABfi_HUS	b-cyaarch	NA	NA	NA
20611	LABfi_TKU	p-fviiikr	NA	NA	NA
20611	LABfi_TMP	p-fviiikr	%	NA	NA
20612	LABfi_TKU	b-hpa-1	NA	NA	NA
20612	LABfi_TMP	b-hpa-1	NA	NA	NA
20613	LABfi_TKU	b-hpa-2	NA	NA	NA
20613	LABfi_TMP	b-hpa-2	NA	NA	NA
20614	LABfi_TKU	b-hpa-3	NA	NA	NA
20614	LABfi_TMP	b-hpa-3	NA	NA	NA
20615	LABfi_TKU	b-hpa-5	NA	NA	NA
20615	LABfi_TMP	b-hpa-5	NA	NA	NA
20616	LABfi_TKU	b-hpa-6	NA	NA	NA
20616	LABfi_TMP	b-hpa-6	NA	NA	NA
20617	LABfi_HUS	p-gast17s	NA	NA	NA
20617	LABfi_TKU	b-hpa-15	NA	NA	NA
20617	LABfi_TMP	b-hpa-15	NA	NA	NA
20618	LABfi_TMP	am-hpa-1	NA	NA	NA
20619	LABfi_TMP	am-hpa-2	NA	NA	NA
2062	LABfi	pt-klr-muu	Lomake	NA	NA
20620	LABfi_TMP	am-hpa-3	NA	NA	NA
20621	LABfi_TMP	am-hpa-5	NA	NA	NA
20622	LABfi_TMP	am-hpa-6	NA	NA	NA
20623	LABfi_HUS	cb-leuk-o	NA	NA	NA
20623	LABfi_TMP	am-hpa-15	NA	NA	NA
20624	LABfi_TMP	p-aboaigg	Lausunto	NA	NA
20625	LABfi_HUS	bm-mmpcr	NA	NA	NA
20625	LABfi_TMP	p-abobigg	Lausunto	NA	NA
20626	LABfi_TMP	p-aboatit	Lausunto	NA	NA
20627	LABfi_TMP	p-abobtit	Lausunto	NA	NA
20628	LABfi_TKU	s-lprai	NA	NA	NA
20628	LABfi_TMP	s-lprai	%	NA	NA
20629	LABfi_HUS	b-vrisägr	NA	NA	NA
20629	LABfi_TMP	b-vrisägr	NA	NA	NA
2063	LABfi	pt-klr-pje	Lomake	NA	NA
20631	LABfi_TKU	s-antidkv	NA	NA	NA
20631	LABfi_TMP	s-antidkv	NA	NA	NA
20632	LABfi_TMP	kellpcr	NA	NA	NA
20633	LABfi_TMP	rhcpcr	NA	NA	NA
20634	LABfi_TMP	rhepcr	NA	NA	NA
20635	LABfi_TMP	rhd10pcr	NA	NA	NA
20636	LABfi_TMP	rhd7pcr	NA	NA	NA
20637	LABfi_TKU	am-rh	NA	NA	NA
20637	LABfi_TMP	am-rh	NA	NA	NA
20638	LABfi_TMP	rhd-d	NA	NA	NA
20639	LABfi_TMP	rhce-c	NA	NA	NA
2064	LABfi	pt-klr-pjj	Lomake	NA	NA
20640	LABfi_HUS	am-rhce-c	NA	NA	NA
20640	LABfi_TMP	rhce-c	NA	NA	NA
20641	LABfi_TMP	rhce-e	NA	NA	NA
20642	LABfi_TMP	rhce-e	NA	NA	NA
20643	LABfi_TMP	rhce-cw	NA	NA	NA
20644	LABfi_HUS	b-p2y12	NA	NA	NA
20644	LABfi_TKU	b-vasp	NA	NA	NA
20644	LABfi_TMP	b-p2y12	%	NA	NA
20645	LABfi_HUS	b-hpa1-kv	NA	NA	NA
20645	LABfi_TKU	b-hpa1-kv	NA	NA	NA
20645	LABfi_TMP	b-hpa1-kv	IU/ml	NA	NA
20646	LABfi_HUS	b-naitjat	NA	NA	NA
20646	LABfi_TKU	b-naitjat	NA	NA	NA
20646	LABfi_TMP	b-naitjat	Lausunto	NA	NA
2065	LABfi	pt-klr-spi	Lomake	NA	NA
20650	LABfi_HUS	s-pax2ryh	NA	NA	NA
20651	LABfi_HUS	s-rx1ryh	NA	NA	NA
20652	LABfi_HUS	s-rx2ryh	NA	NA	NA
20653	LABfi_HUS	s-prl,per	NA	NA	NA
20654	LABfi_HUS	s-prl,vas	NA	NA	NA
20655	LABfi_HUS	s-prl,oik	NA	NA	NA
20657	LABfi_HUS	ts-sekvy-d	NA	NA	NA
20658	LABfi_HUS	fp-kolldlf	NA	NA	NA
20659	LABfi_HUS	l-agalak	NA	NA	NA
20662	LABfi_HUS	u-huum-t6	NA	NA	NA
20663	LABfi_HUS	d-trpaab	NA	NA	NA
20665	LABfi_HUS	s-kaliule	NA	NA	NA
20666	LABfi_HUS	s-kalisee	NA	NA	NA
20667	LABfi_HUS	bm-npm1-r	NA	NA	NA
20671	LABfi_HUS	b-brcas-3	NA	NA	NA
20672	LABfi_HUS	bm-morflkl	NA	NA	NA
20673	LABfi_HUS	s-akasiae	NA	NA	NA
20675	LABfi_HUS	d-hcvnho	NA	NA	NA
20676	LABfi_HUS	s-ge90g	NA	NA	NA
20677	LABfi_HUS	pt-klr-vt	NA	NA	NA
20678	LABfi_HUS	digiekgmak	NA	4064607	ECG requested
20679	LABfi_HUS	s-zoonvab	NA	NA	NA
2068	LABfi	pt-klr-tje	Lomake	4094501	Cardiovascular stress test using bicycle ergometer
20680	LABfi_HUS	li-zoonvab	NA	NA	NA
20684	LABfi_HUS	s-igesiru	NA	NA	NA
20684	LABfi_TMP	s-igesiru	Lausunto	NA	NA
20685	LABfi_HUS	s-wnvabg	NA	NA	NA
20686	LABfi_HUS	s-wnvabm	NA	NA	NA
20687	LABfi_HUS	li-wnvabg	NA	NA	NA
20688	LABfi_HUS	li-wnvabm	NA	NA	NA
20689	LABfi_HUS	s-chikabg	NA	NA	NA
2069	LABfi	pt-klr-tjj	Lomake	NA	NA
20690	LABfi_HUS	s-chikabm	NA	NA	NA
20691	LABfi_HUS	s-zoonabg	NA	NA	NA
20692	LABfi_HUS	s-zoonabm	NA	NA	NA
20693	LABfi_HUS	li-zoonabg	NA	NA	NA
20694	LABfi_HUS	li-zoonabm	NA	NA	NA
20695	LABfi_HUS	p-adam13	NA	NA	NA
20695	LABfi_TMP	p-adam13	%	NA	NA
20696	LABfi_HUS	pt-nhaku	NA	NA	NA
20698	LABfi_HUS	-staupvl	NA	NA	NA
20699	LABfi_HUS	ts-braf-d	NA	NA	NA
207	LABfi_TKU	vaahtera	NA	NA	NA
207	LABfi_TMP	cu-tilav	ml	NA	NA
2070	LABfi	pt-klr-vap	Lomake	NA	NA
20700	LABfi_HUS	p-hiv2nh	NA	NA	NA
20701	LABfi_HUS	b-prepgf	NA	NA	NA
20702	LABfi_HUS	b-prepgd	NA	NA	NA
20703	LABfi_HUS	-lisäma1	NA	NA	NA
20704	LABfi_HUS	-lisäma2	NA	NA	NA
20705	LABfi_HUS	fs-apot	NA	NA	NA
20706	LABfi_HUS	fs-apob/a1	NA	NA	NA
20707	LABfi_HUS	fp-apob/a1	NA	NA	NA
20708	LABfi_HUS	fp-apot	NA	NA	NA
20710	LABfi_HUS	s-vesimee	NA	NA	NA
20713	LABfi_HUS	pt-eso-les	NA	NA	NA
20714	LABfi_HUS	pt-esozmot	NA	NA	NA
20715	LABfi_HUS	pt-taksim4	NA	NA	NA
20717	LABfi_HUS	pt-pyysel	NA	NA	NA
20718	LABfi_HUS	u-huum-ps	NA	NA	NA
20719	LABfi_HUS	ts-gistmut	NA	NA	NA
2072	LABfi	gj-hcl	mmol/l	NA	NA
20725	LABfi_HUS	textinrmak	NA	NA	NA
20726	LABfi_HUS	u-tyrmrt	NA	NA	NA
20727	LABfi_HUS	b-tyrmrt	NA	NA	NA
20728	LABfi_HUS	-tyrmrt	NA	NA	NA
20729	LABfi_HUS	pt-eeg-let	NA	NA	NA
2073	LABfi	af-cl	mmol/l	NA	NA
2074	LABfi	as-cl	mmol/l	NA	NA
2075	LABfi	gj-cl	mmol/l	NA	NA
20751	LABfi_HUS	textnottom	NA	NA	NA
20754	LABfi_HUS	s-hcgbv/d	NA	3019497	Choriogonadotropin.beta subunit free [Moles/volume] in Serum or Plasma
20755	LABfi_HUS	ikäriski	NA	3049207	Fetal Trisomy 21 risk [Likelihood] Based on maternal age
20756	LABfi_HUS	hcgbvkmom	NA	NA	NA
20757	LABfi_HUS	pappakmom	NA	NA	NA
20758	LABfi_HUS	ntkmom	NA	NA	NA
2076	LABfi	di-cl	mmol/l	NA	NA
20760	LABfi_HUS	tri18risuh	NA	NA	NA
20761	LABfi_HUS	-nt-b	NA	NA	NA
20768	LABfi_HUS	s-cnab	NA	NA	NA
20769	LABfi_HUS	li-cnab	NA	NA	NA
2077	LABfi	du-cl	mmol	3006567	Chloride [Moles/time] in 24 hour Urine
20770	LABfi_TMP	du-cl	mmol	NA	NA
20771	LABfi_HUS	s-punhere	NA	NA	NA
20772	LABfi_HUS	s-tx6ryh	NA	NA	NA
20773	LABfi_HUS	b-sezary	NA	NA	NA
20776	LABfi_HUS	ua-hb	NA	NA	NA
20777	LABfi_HUS	uv-hb	NA	NA	NA
20778	LABfi_HUS	b-leukmik	NA	NA	NA
20779	LABfi_HUS	b-mtdna-d	NA	NA	NA
2078	LABfi	f-cl	mmol/l	NA	NA
20780	LABfi_HUS	ts-mtdna-d	NA	NA	NA
20781	LABfi_HUS	b-tgfbi-d	NA	NA	NA
20782	LABfi_HUS	up-fviii	NA	NA	NA
20782	LABfi_TMP	up-fviii	Lausunto	NA	NA
20783	LABfi_HUS	up-fix	NA	NA	NA
20783	LABfi_TMP	up-fix	Lausunto	NA	NA
20784	LABfi_HUS	s-tillie	NA	NA	NA
20786	LABfi_TMP	-infbnho	NA	NA	NA
20787	LABfi_TMP	-infvnho	NA	46235757	NA
20788	LABfi_HUS	-infvi	NA	NA	NA
20788	LABfi_TMP	-infvi	NA	NA	NA
2079	LABfi	li-cl	mmol/l	NA	NA
20790	LABfi_HUS	downrisuh2	NA	NA	NA
20791	LABfi_HUS	ntd-riski	NA	NA	NA
20792	LABfi_HUS	hcgb-kmom	NA	NA	NA
20793	LABfi_HUS	afp-kmom	NA	NA	NA
20794	LABfi_HUS	pt-vai-tk	NA	NA	NA
20795	LABfi_HUS	s-hepvase	NA	NA	NA
208	LABfi_HUS	ts-ltrfnab	NA	NA	NA
208	LABfi_TKU	pyökki	NA	NA	NA
208	LABfi_TMP	du-tilav	ml	3012565	Volume of 24 hour Urine
2080	LABfi	p-cl	mmol/l	3014576	Chloride [Moles/volume] in Serum or Plasma
2080	LABfi_TMP	s-cl	mmol/l	NA	NA
20800	LABfi_HUS	-askirje	NA	NA	NA
20800	LABfi_TMP	p-cl	mmol/l	NA	NA
20804	LABfi_HUS	b-lqt-d	NA	NA	NA
20805	LABfi_HUS	b-lqty-d	NA	NA	NA
20807	LABfi_HUS	lausvieris	NA	NA	NA
20808	LABfi_HUS	pt-sydmuuä	NA	NA	NA
20809	LABfi_HUS	pt-sydyluä	NA	NA	NA
2081	LABfi	pd-cl	mmol/l	NA	NA
20813	LABfi_HUS	s-ia2ab	NA	NA	NA
20813	LABfi_TMP	s-ia2ab	U/ml	3016273	Islet cell 512 Ab [Units/volume] in Serum
20814	LABfi_HUS	s-seitie	NA	NA	NA
20815	LABfi_HUS	bm-mm-ift	NA	1002183	Plasma cells monotypic population [Identifier] in Bone marrow by Flow cytometry (FC)
20816	LABfi_HUS	s-punajue	NA	NA	NA
20817	LABfi_HUS	s-kursiee	NA	NA	NA
20818	LABfi_HUS	-blvalm	NA	NA	NA
2082	LABfi	s-cl	mmol/l	3014576	Chloride [Moles/volume] in Serum or Plasma
2082	LABfi_TMP	p-cl	mmol/l	NA	NA
20820	LABfi_HUS	ts-makon-d	NA	NA	NA
20822	LABfi_HUS	s-tuokw2e	NA	NA	NA
20823	LABfi_HUS	s-estdiol	NA	NA	NA
20823	LABfi_TMP	s-estdiol	nmol/l	NA	NA
20825	LABfi_HUS	pt-penthoi	NA	NA	NA
20826	LABfi_HUS	pt-rinosup	NA	NA	NA
20827	LABfi_HUS	pt-esoph-m	NA	NA	NA
20828	LABfi_HUS	pt-alavduä	NA	NA	NA
20829	LABfi_HUS	pt-luutih3	NA	NA	NA
2083	LABfi	sa-cl	mmol/l	NA	NA
20830	LABfi_HUS	pt-syduä-c	NA	NA	NA
20831	LABfi_HUS	pt-sydmagl	NA	NA	NA
20832	LABfi_HUS	pt-kauvduä	NA	NA	NA
20833	LABfi_HUS	pt-rasukg	NA	NA	NA
20834	LABfi_HUS	pt-rasuäse	NA	NA	NA
20835	LABfi_HUS	pt-pol-eil	NA	NA	NA
20836	LABfi_HUS	pt-pna	NA	NA	NA
20837	LABfi_HUS	-mdrsvi	NA	NA	NA
20838	LABfi_HUS	-cpevi	NA	NA	NA
20839	LABfi_HUS	-acinmdr	NA	NA	NA
2084	LABfi	sw-cl	mmol/l	NA	NA
20840	LABfi_HUS	s-gnatab	NA	NA	NA
20841	LABfi_HUS	s-paragab	NA	NA	NA
20842	LABfi_HUS	ts-egfr-d	NA	NA	NA
20843	LABfi_HUS	-nt.	NA	NA	NA
20844	LABfi_HUS	-nt-b.	NA	NA	NA
20847	LABfi_HUS	b-baktvip	NA	NA	NA
2085	LABfi	sy-cl	mmol/l	NA	NA
20850	LABfi_HUS	b-mks-d	NA	NA	NA
20850	LABfi_TMP	b-mks-d	lausunto	NA	NA
20851	LABfi_HUS	ts-mks-d	NA	NA	NA
20851	LABfi_TMP	ts-mks-d	Lausunto	NA	NA
20852	LABfi_HUS	bm-flt3-qd	NA	NA	NA
20854	LABfi_HUS	b-crco	NA	NA	NA
20855	LABfi_HUS	pt-suksel	NA	NA	NA
20856	LABfi_HUS	ks-viabil	NA	NA	NA
20857	LABfi_HUS	-zoonnho	NA	NA	NA
20858	LABfi_HUS	-zoonvi	NA	NA	NA
20859	LABfi_HUS	pt-notto-2	NA	NA	NA
2086	LABfi	u-cl	mmol/l	3007733	Chloride [Moles/volume] in Urine
20860	LABfi_HUS	sp-dfi	NA	NA	NA
20861	LABfi_HUS	-ivf-bl	NA	NA	NA
20862	LABfi_HUS	-ivf-pgd	NA	NA	NA
20863	LABfi_HUS	ms-pak	NA	NA	NA
20864	LABfi_HUS	ms-sul	NA	NA	NA
20865	LABfi_HUS	s-flt1	NA	NA	NA
20866	LABfi_HUS	s-plgf	NA	NA	NA
20867	LABfi_HUS	s-yersabl	NA	NA	NA
20868	LABfi_HUS	s-yerp1ab	NA	NA	NA
20869	LABfi_HUS	s-yerp3ab	NA	NA	NA
2087	LABfi	s-kloro	umol/l	NA	NA
20872	LABfi_HUS	b-cohbalt	NA	NA	NA
20873	LABfi_HUS	pt-diag-tt	NA	NA	NA
20875	LABfi_HUS	pt-mikt2g	NA	NA	NA
20876	LABfi_HUS	pt-anat-tt	NA	NA	NA
20877	LABfi_HUS	pt-kromspg	NA	NA	NA
20878	LABfi_HUS	pt-likvorg	NA	NA	NA
20879	LABfi_HUS	pt-aivovdg	NA	NA	NA
20880	LABfi_HUS	pt-tulspeg	NA	NA	NA
20881	LABfi_HUS	pt-vartspq	NA	NA	NA
20882	LABfi_HUS	s-makapäe	NA	NA	NA
20883	LABfi_HUS	s-salpape	NA	NA	NA
20885	LABfi_HUS	s-hbsagkv	NA	NA	NA
20886	LABfi_HUS	pt-keualug	NA	NA	NA
20887	LABfi_HUS	pt-gfr-las	NA	NA	NA
20888	LABfi_HUS	pt-somspeg	NA	NA	NA
20889	LABfi_HUS	s-leukpra	NA	NA	NA
2089	LABfi	b-koagel	%	NA	NA
20892	LABfi_HUS	s-hladsa	NA	NA	NA
20892	LABfi_TKU	s-hladsa	NA	NA	NA
